Jahr,Nationalität,Geschlecht,Familienstatus,Alter,Anzahl
31.12.2021,Deutsche,männlich,verheiratet,1,-
31.12.2021,Deutsche,männlich,verwitwet,1,-
31.12.2021,Deutsche,männlich,geschieden,1,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft,1,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft aufgehoben,1,-
31.12.2021,Deutsche,männlich,Lebenspartner verstorben,1,-
31.12.2021,Deutsche,weiblich,ledig,1,326669
31.12.2021,Deutsche,weiblich,verheiratet,1,-
31.12.2021,Deutsche,weiblich,verwitwet,1,-
31.12.2021,Deutsche,weiblich,geschieden,1,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft,1,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,1,-
31.12.2021,Deutsche,weiblich,Lebenspartner verstorben,1,-
31.12.2021,Ausländer,männlich,ledig,1,56107
31.12.2021,Ausländer,männlich,verheiratet,1,-
31.12.2021,Ausländer,männlich,verwitwet,1,-
31.12.2021,Ausländer,männlich,geschieden,1,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft,1,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft aufgehoben,1,-
31.12.2021,Ausländer,männlich,Lebenspartner verstorben,1,-
31.12.2021,Ausländer,weiblich,ledig,1,52767
31.12.2021,Ausländer,weiblich,verheiratet,1,-
31.12.2021,Ausländer,weiblich,verwitwet,1,-
31.12.2021,Ausländer,weiblich,geschieden,1,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft,1,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,1,-
31.12.2021,Ausländer,weiblich,Lebenspartner verstorben,1,-
31.12.2022,Deutsche,männlich,ledig,1,355809
31.12.2022,Deutsche,männlich,verheiratet,1,-
31.12.2022,Deutsche,männlich,verwitwet,1,-
31.12.2022,Deutsche,männlich,geschieden,1,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft,1,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft aufgehoben,1,-
31.12.2022,Deutsche,männlich,Lebenspartner verstorben,1,-
31.12.2022,Deutsche,weiblich,ledig,1,337789
31.12.2022,Deutsche,weiblich,verheiratet,1,-
31.12.2022,Deutsche,weiblich,verwitwet,1,-
31.12.2022,Deutsche,weiblich,geschieden,1,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft,1,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,1,-
31.12.2022,Deutsche,weiblich,Lebenspartner verstorben,1,-
31.12.2022,Ausländer,männlich,ledig,1,63076
31.12.2022,Ausländer,männlich,verheiratet,1,-
31.12.2022,Ausländer,männlich,verwitwet,1,-
31.12.2022,Ausländer,männlich,geschieden,1,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft,1,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft aufgehoben,1,-
31.12.2022,Ausländer,männlich,Lebenspartner verstorben,1,-
31.12.2022,Ausländer,weiblich,ledig,1,59512
31.12.2022,Ausländer,weiblich,verheiratet,1,-
31.12.2022,Ausländer,weiblich,verwitwet,1,-
31.12.2022,Ausländer,weiblich,geschieden,1,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft,1,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,1,-
31.12.2022,Ausländer,weiblich,Lebenspartner verstorben,1,-
__________,,,,1,
31.12.2014,Deutsche,männlich,ledig,2,331741
31.12.2014,Deutsche,männlich,verheiratet,2,-
31.12.2014,Deutsche,männlich,verwitwet,2,-
31.12.2014,Deutsche,männlich,geschieden,2,-
31.12.2014,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2014,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2014,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2014,Deutsche,weiblich,ledig,2,314673
31.12.2014,Deutsche,weiblich,verheiratet,2,-
31.12.2014,Deutsche,weiblich,verwitwet,2,-
31.12.2014,Deutsche,weiblich,geschieden,2,-
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2014,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2014,Ausländer,männlich,ledig,2,24575
31.12.2014,Ausländer,männlich,verheiratet,2,-
31.12.2014,Ausländer,männlich,verwitwet,2,-
31.12.2014,Ausländer,männlich,geschieden,2,-
31.12.2014,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2014,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2014,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2014,Ausländer,weiblich,ledig,2,23380
31.12.2014,Ausländer,weiblich,verheiratet,2,-
31.12.2014,Ausländer,weiblich,verwitwet,2,-
31.12.2014,Ausländer,weiblich,geschieden,2,-
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2014,Ausländer,weiblich,Lebenspartner verstorben,2,-
31.12.2015,Deutsche,männlich,ledig,2,332705
31.12.2015,Deutsche,männlich,verheiratet,2,-
31.12.2015,Deutsche,männlich,verwitwet,2,-
31.12.2015,Deutsche,männlich,geschieden,2,-
31.12.2015,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2015,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2015,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2015,Deutsche,weiblich,ledig,2,315998
31.12.2015,Deutsche,weiblich,verheiratet,2,-
31.12.2015,Deutsche,weiblich,verwitwet,2,-
31.12.2015,Deutsche,weiblich,geschieden,2,-
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2015,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2015,Ausländer,männlich,ledig,2,35081
31.12.2015,Ausländer,männlich,verheiratet,2,-
31.12.2015,Ausländer,männlich,verwitwet,2,-
31.12.2015,Ausländer,männlich,geschieden,2,-
31.12.2015,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2015,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2015,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2015,Ausländer,weiblich,ledig,2,31824
31.12.2015,Ausländer,weiblich,verheiratet,2,-
31.12.2015,Ausländer,weiblich,verwitwet,2,-
31.12.2015,Ausländer,weiblich,geschieden,2,-
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2015,Ausländer,weiblich,Lebenspartner verstorben,2,-
31.12.2016,Deutsche,männlich,ledig,2,341977
31.12.2016,Deutsche,männlich,verheiratet,2,-
31.12.2016,Deutsche,männlich,verwitwet,2,-
31.12.2016,Deutsche,männlich,geschieden,2,-
31.12.2016,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2016,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2016,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2016,Deutsche,weiblich,ledig,2,324709
31.12.2016,Deutsche,weiblich,verheiratet,2,-
31.12.2016,Deutsche,weiblich,verwitwet,2,-
31.12.2016,Deutsche,weiblich,geschieden,2,-
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2016,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2016,Ausländer,männlich,ledig,2,44879
31.12.2016,Ausländer,männlich,verheiratet,2,-
31.12.2016,Ausländer,männlich,verwitwet,2,-
31.12.2016,Ausländer,männlich,geschieden,2,-
31.12.2016,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2016,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2016,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2016,Ausländer,weiblich,ledig,2,41652
31.12.2016,Ausländer,weiblich,verheiratet,2,-
31.12.2016,Ausländer,weiblich,verwitwet,2,-
31.12.2016,Ausländer,weiblich,geschieden,2,-
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2016,Ausländer,weiblich,Lebenspartner verstorben,2,-
31.12.2017,Deutsche,männlich,ledig,2,344842
31.12.2017,Deutsche,männlich,verheiratet,2,-
31.12.2017,Deutsche,männlich,verwitwet,2,-
31.12.2017,Deutsche,männlich,geschieden,2,-
31.12.2017,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2017,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2017,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2017,Deutsche,weiblich,ledig,2,327639
31.12.2017,Deutsche,weiblich,verheiratet,2,-
31.12.2017,Deutsche,weiblich,verwitwet,2,-
31.12.2017,Deutsche,weiblich,geschieden,2,-
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2017,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2017,Ausländer,männlich,ledig,2,51081
31.12.2017,Ausländer,männlich,verheiratet,2,-
31.12.2017,Ausländer,männlich,verwitwet,2,-
31.12.2017,Ausländer,männlich,geschieden,2,-
31.12.2017,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2017,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2017,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2017,Ausländer,weiblich,ledig,2,47066
31.12.2017,Ausländer,weiblich,verheiratet,2,-
31.12.2017,Ausländer,weiblich,verwitwet,2,-
31.12.2017,Ausländer,weiblich,geschieden,2,-
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2017,Ausländer,weiblich,Lebenspartner verstorben,2,-
31.12.2018,Deutsche,männlich,ledig,2,355048
31.12.2018,Deutsche,männlich,verheiratet,2,-
31.12.2018,Deutsche,männlich,verwitwet,2,-
31.12.2018,Deutsche,männlich,geschieden,2,-
31.12.2018,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2018,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2018,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2018,Deutsche,weiblich,ledig,2,338842
31.12.2018,Deutsche,weiblich,verheiratet,2,-
31.12.2018,Deutsche,weiblich,verwitwet,2,-
31.12.2018,Deutsche,weiblich,geschieden,2,-
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2018,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2018,Ausländer,männlich,ledig,2,55930
31.12.2018,Ausländer,männlich,verheiratet,2,-
31.12.2018,Ausländer,männlich,verwitwet,2,-
31.12.2018,Ausländer,männlich,geschieden,2,-
31.12.2018,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2018,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2018,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2018,Ausländer,weiblich,ledig,2,52831
31.12.2018,Ausländer,weiblich,verheiratet,2,-
31.12.2018,Ausländer,weiblich,verwitwet,2,-
31.12.2018,Ausländer,weiblich,geschieden,2,-
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2018,Ausländer,weiblich,Lebenspartner verstorben,2,-
31.12.2019,Deutsche,männlich,ledig,2,354783
31.12.2019,Deutsche,männlich,verheiratet,2,-
31.12.2019,Deutsche,männlich,verwitwet,2,-
31.12.2019,Deutsche,männlich,geschieden,2,-
31.12.2019,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2019,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2019,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2019,Deutsche,weiblich,ledig,2,337421
31.12.2019,Deutsche,weiblich,verheiratet,2,-
31.12.2019,Deutsche,weiblich,verwitwet,2,-
31.12.2019,Deutsche,weiblich,geschieden,2,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2019,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2019,Ausländer,männlich,ledig,2,56792
31.12.2019,Ausländer,männlich,verheiratet,2,-
31.12.2019,Ausländer,männlich,verwitwet,2,-
31.12.2019,Ausländer,männlich,geschieden,2,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2019,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2019,Ausländer,weiblich,ledig,2,53419
31.12.2019,Ausländer,weiblich,verheiratet,2,-
31.12.2019,Ausländer,weiblich,verwitwet,2,-
31.12.2019,Ausländer,weiblich,geschieden,2,-
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2019,Ausländer,weiblich,Lebenspartner verstorben,2,-
31.12.2020,Deutsche,männlich,ledig,2,351771
31.12.2020,Deutsche,männlich,verheiratet,2,-
31.12.2020,Deutsche,männlich,verwitwet,2,-
31.12.2020,Deutsche,männlich,geschieden,2,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2020,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2020,Deutsche,weiblich,ledig,2,334640
31.12.2020,Deutsche,weiblich,verheiratet,2,-
31.12.2020,Deutsche,weiblich,verwitwet,2,-
31.12.2020,Deutsche,weiblich,geschieden,2,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2020,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2020,Ausländer,männlich,ledig,2,57765
31.12.2020,Ausländer,männlich,verheiratet,2,-
31.12.2020,Ausländer,männlich,verwitwet,2,-
31.12.2020,Ausländer,männlich,geschieden,2,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2020,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2020,Ausländer,weiblich,ledig,2,54190
31.12.2020,Ausländer,weiblich,verheiratet,2,-
31.12.2020,Ausländer,weiblich,verwitwet,2,-
31.12.2020,Ausländer,weiblich,geschieden,2,-
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2020,Ausländer,weiblich,Lebenspartner verstorben,2,-
31.12.2021,Deutsche,männlich,ledig,2,346603
31.12.2021,Deutsche,männlich,verheiratet,2,-
31.12.2021,Deutsche,männlich,verwitwet,2,-
31.12.2021,Deutsche,männlich,geschieden,2,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2021,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2021,Deutsche,weiblich,ledig,2,329189
31.12.2021,Deutsche,weiblich,verheiratet,2,-
31.12.2021,Deutsche,weiblich,verwitwet,2,-
31.12.2021,Deutsche,weiblich,geschieden,2,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2021,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2021,Ausländer,männlich,ledig,2,58275
31.12.2021,Ausländer,männlich,verheiratet,2,-
31.12.2021,Ausländer,männlich,verwitwet,2,-
31.12.2021,Ausländer,männlich,geschieden,2,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2021,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2021,Ausländer,weiblich,ledig,2,55078
31.12.2021,Ausländer,weiblich,verheiratet,2,-
31.12.2021,Ausländer,weiblich,verwitwet,2,-
31.12.2021,Ausländer,weiblich,geschieden,2,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2021,Ausländer,weiblich,Lebenspartner verstorben,2,-
31.12.2022,Deutsche,männlich,ledig,2,346265
31.12.2022,Deutsche,männlich,verheiratet,2,-
31.12.2022,Deutsche,männlich,verwitwet,2,-
31.12.2022,Deutsche,männlich,geschieden,2,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft,2,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2022,Deutsche,männlich,Lebenspartner verstorben,2,-
31.12.2022,Deutsche,weiblich,ledig,2,327603
31.12.2022,Deutsche,weiblich,verheiratet,2,-
31.12.2022,Deutsche,weiblich,verwitwet,2,-
31.12.2022,Deutsche,weiblich,geschieden,2,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft,2,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2022,Deutsche,weiblich,Lebenspartner verstorben,2,-
31.12.2022,Ausländer,männlich,ledig,2,65290
31.12.2022,Ausländer,männlich,verheiratet,2,-
31.12.2022,Ausländer,männlich,verwitwet,2,-
31.12.2022,Ausländer,männlich,geschieden,2,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft,2,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft aufgehoben,2,-
31.12.2022,Ausländer,männlich,Lebenspartner verstorben,2,-
31.12.2022,Ausländer,weiblich,ledig,2,61654
31.12.2022,Ausländer,weiblich,verheiratet,2,-
31.12.2022,Ausländer,weiblich,verwitwet,2,-
31.12.2022,Ausländer,weiblich,geschieden,2,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft,2,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,2,-
31.12.2022,Ausländer,weiblich,Lebenspartner verstorben,2,-
__________,,,,2,
31.12.2014,Deutsche,männlich,ledig,3,323525
31.12.2014,Deutsche,männlich,verheiratet,3,-
31.12.2014,Deutsche,männlich,verwitwet,3,-
31.12.2014,Deutsche,männlich,geschieden,3,-
31.12.2014,Deutsche,männlich,Lebenspartnerschaft,3,-
31.12.2014,Deutsche,männlich,Lebenspartnerschaft aufgehoben,3,-
31.12.2014,Deutsche,männlich,Lebenspartner verstorben,3,-
31.12.2014,Deutsche,weiblich,ledig,3,307827
31.12.2014,Deutsche,weiblich,verheiratet,3,-
31.12.2014,Deutsche,weiblich,verwitwet,3,-
31.12.2014,Deutsche,weiblich,geschieden,3,-
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft,3,-
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,3,-
31.12.2014,Deutsche,weiblich,Lebenspartner verstorben,3,-
31.12.2014,Ausländer,männlich,ledig,3,25673
31.12.2014,Ausländer,männlich,verheiratet,3,-
31.12.2014,Ausländer,männlich,verwitwet,3,-
31.12.2014,Ausländer,männlich,geschieden,3,-
31.12.2014,Ausländer,männlich,Lebenspartnerschaft,3,-
31.12.2014,Ausländer,männlich,Lebenspartnerschaft aufgehoben,3,-
31.12.2014,Ausländer,männlich,Lebenspartner verstorben,3,-
31.12.2014,Ausländer,weiblich,ledig,3,24084
31.12.2014,Ausländer,weiblich,verheiratet,3,-
31.12.2014,Ausländer,weiblich,verwitwet,3,-
31.12.2014,Ausländer,weiblich,geschieden,3,-
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft,3,-
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,3,-
31.12.2014,Ausländer,weiblich,Lebenspartner verstorben,3,-
31.12.2015,Deutsche,männlich,ledig,3,332139
31.12.2015,Deutsche,männlich,verheiratet,3,-
31.12.2015,Deutsche,männlich,verwitwet,3,-
31.12.2015,Deutsche,männlich,geschieden,3,-
31.12.2015,Deutsche,männlich,Lebenspartnerschaft,3,-
31.12.2015,Deutsche,männlich,Lebenspartnerschaft aufgehoben,3,-
31.12.2015,Deutsche,männlich,Lebenspartner verstorben,3,-
31.12.2015,Deutsche,weiblich,ledig,3,315079
31.12.2015,Deutsche,weiblich,verheiratet,3,-
31.12.2015,Deutsche,weiblich,verwitwet,3,-
31.12.2015,Deutsche,weiblich,geschieden,3,-
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft,3,-
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,3,-
31.12.2015,Deutsche,weiblich,Lebenspartner verstorben,3,-
31.12.2015,Ausländer,männlich,ledig,3,34623
31.12.2015,Ausländer,männlich,verheiratet,3,-
31.12.2015,Ausländer,männlich,verwitwet,3,-
31.12.2015,Ausländer,männlich,geschieden,3,-
31.12.2015,Ausländer,männlich,Lebenspartnerschaft,3,-
31.12.2015,Ausländer,männlich,Lebenspartnerschaft aufgehoben,3,-
31.12.2015,Ausländer,männlich,Lebenspartner verstorben,3,-
31.12.2015,Ausländer,weiblich,ledig,3,31916
31.12.2015,Ausländer,weiblich,verheiratet,3,-
31.12.2015,Ausländer,weiblich,verwitwet,3,-
31.12.2015,Ausländer,weiblich,geschieden,3,-
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft,3,-
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,3,-
31.12.2015,Ausländer,weiblich,Lebenspartner verstorben,3,-
31.12.2016,Deutsche,männlich,ledig,3,332675
31.12.2016,Deutsche,männlich,verheiratet,3,-
31.12.2016,Deutsche,männlich,verwitwet,3,-
31.12.2016,Deutsche,männlich,geschieden,3,-
31.12.2016,Deutsche,männlich,Lebenspartnerschaft,3,-
31.12.2016,Deutsche,männlich,Lebenspartnerschaft aufgehoben,3,-
31.12.2016,Deutsche,männlich,Lebenspartner verstorben,3,-
31.12.2016,Deutsche,weiblich,ledig,3,316071
31.12.2016,Deutsche,weiblich,verheiratet,3,-
31.12.2016,Deutsche,weiblich,verwitwet,3,-
31.12.2016,Deutsche,weiblich,geschieden,3,-
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft,3,-
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,3,-
31.12.2016,Deutsche,weiblich,Lebenspartner verstorben,3,-
31.12.2016,Ausländer,männlich,ledig,3,41049
31.12.2016,Ausländer,männlich,verheiratet,3,-
31.12.2016,Ausländer,männlich,verwitwet,3,-
31.12.2016,Ausländer,männlich,geschieden,3,-
31.12.2016,Ausländer,männlich,Lebenspartnerschaft,3,-
31.12.2016,Ausländer,männlich,Lebenspartnerschaft aufgehoben,3,-
31.12.2016,Ausländer,männlich,Lebenspartner verstorben,3,-
31.12.2016,Ausländer,weiblich,ledig,3,37408
31.12.2016,Ausländer,weiblich,verheiratet,3,-
31.12.2016,Ausländer,weiblich,verwitwet,3,-
31.12.2016,Ausländer,weiblich,geschieden,3,-
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft,3,-
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,3,-
31.12.2016,Ausländer,weiblich,Lebenspartner verstorben,3,-
31.12.2017,Deutsche,männlich,ledig,3,342186
31.12.2017,Deutsche,männlich,verheiratet,3,-
31.12.2017,Deutsche,männlich,verwitwet,3,-
31.12.2017,Deutsche,männlich,geschieden,3,-
31.12.2017,Deutsche,männlich,Lebenspartnerschaft,3,-
31.12.2017,Deutsche,männlich,Lebenspartnerschaft aufgehoben,3,-
31.12.2017,Deutsche,männlich,Lebenspartner verstorben,3,-
31.12.2017,Deutsche,weiblich,ledig,3,324949
31.12.2017,Deutsche,weiblich,verheiratet,3,-
31.12.2017,Deutsche,weiblich,verwitwet,3,-
31.12.2017,Deutsche,weiblich,geschieden,3,-
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft,3,-
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,3,-
31.12.2017,Deutsche,weiblich,Lebenspartner verstorben,3,-
31.12.2017,Ausländer,männlich,ledig,3,48598
31.12.2017,Ausländer,männlich,verheiratet,3,-
31.12.2017,Ausländer,männlich,verwitwet,3,-
31.12.2017,Ausländer,männlich,geschieden,3,-
31.12.2017,Ausländer,männlich,Lebenspartnerschaft,3,-
31.12.2017,Ausländer,männlich,Lebenspartnerschaft aufgehoben,3,-
31.12.2017,Ausländer,männlich,Lebenspartner verstorben,3,-
31.12.2017,Ausländer,weiblich,ledig,3,45135
31.12.2017,Ausländer,weiblich,verheiratet,3,-
31.12.2017,Ausländer,weiblich,verwitwet,3,-
31.12.2017,Ausländer,weiblich,geschieden,3,-
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft,3,-
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,3,-
31.12.2017,Ausländer,weiblich,Lebenspartner verstorben,3,-
31.12.2018,Deutsche,männlich,ledig,3,345080
31.12.2018,Deutsche,männlich,verheiratet,3,-
31.12.2018,Deutsche,männlich,verwitwet,3,-
